sq_candidato,nome,partido,situacao,votos,receita_total,receita_2024,custo_por_voto,bloco,cargo,ano,escopo
250001611336,MARCIO ALVINO,PL,ELEITO 1T,187314,966020.63,1091603.3118999999,5.827665374184524,DIREITA,Deputado Federal,2022,SP_ESTADO
250001611345,MOTTA,PL,ELEITO 1T,104701,1093496.39,1235650.9206999997,11.801710783087074,DIREITA,Deputado Federal,2022,SP_ESTADO
250001611351,PAULO FREIRE DA COSTA,PL,ELEITO 1T,161675,505240.63,570921.9119,3.531293718261945,DIREITA,Deputado Federal,2022,SP_ESTADO
250001611357,CAPITÃO AUGUSTO,PL,ELEITO 1T,168740,881700.62,996321.7005999999,5.904478491169846,DIREITA,Deputado Federal,2022,SP_ESTADO
250001611359,CAPITÃO DERRITE,PL,ELEITO 1T,239772,2356995.63,2663405.0618999996,11.108073761323256,DIREITA,Deputado Federal,2022,SP_ESTADO
250001611362,ANTONIO CARLOS RODRIGUES,PL,ELEITO 1T,73054,1035345.04,1169939.8952,16.01472739617269,DIREITA,Deputado Federal,2022,SP_ESTADO
250001611365,CARLA ZAMBELLI,PL,ELEITO 1T,946244,2146899.69,2425996.6496999995,2.563817207506731,DIREITA,Deputado Federal,2022,SP_ESTADO
250001611371,MIGUEL LOMBARDI,PL,ELEITO 1T,107869,1202990.63,1359379.4118999997,12.602132326247576,DIREITA,Deputado Federal,2022,SP_ESTADO
250001611374,EDUARDO BOLSONARO,PL,ELEITO 1T,741701,807241.63,912183.0419,1.229852786904696,DIREITA,Deputado Federal,2022,SP_ESTADO
250001611846,MARIA ROSAS,REPUBLICANOS,ELEITO 1T,94787,2899335.6,3276249.2279999997,34.56433084705708,DIREITA,Deputado Federal,2022,SP_ESTADO
250001611851,VINICIUS CARVALHO,REPUBLICANOS,ELEITO 1T,113009,1627135.0,1838662.5499999998,16.270054154978805,DIREITA,Deputado Federal,2022,SP_ESTADO
250001611863,MARCOS PEREIRA,REPUBLICANOS,ELEITO 1T,231626,3093528.55,3495687.2614999996,15.091946765475376,DIREITA,Deputado Federal,2022,SP_ESTADO
250001611872,MILTON VIEIRA,REPUBLICANOS,ELEITO 1T,98557,1075001.21,1214751.3672999998,12.325368743975565,DIREITA,Deputado Federal,2022,SP_ESTADO
250001611882,CELSO RUSSOMANNO,REPUBLICANOS,ELEITO 1T,305520,2725834.0,3080192.42,10.081802893427598,DIREITA,Deputado Federal,2022,SP_ESTADO
250001611957,FAUSTO PINATO,PP,ELEITO 1T,72169,2530515.27,2859482.2550999997,39.62202961243747,DIREITA,Deputado Federal,2022,SP_ESTADO
250001611973,DELEGADO BRUNO LIMA,PP,ELEITO 1T,461217,2814000.0,3179819.9999999995,6.894411957928696,DIREITA,Deputado Federal,2022,SP_ESTADO
250001611974,DELEGADO DA CUNHA,PP,ELEITO 1T,181568,2328348.0,2631033.2399999998,14.49062191575608,DIREITA,Deputado Federal,2022,SP_ESTADO
250001611990,MAURICIO NEVES,PP,ELEITO 1T,129731,2790016.95,3152719.1535,24.301972184751524,DIREITA,Deputado Federal,2022,SP_ESTADO
250001612092,PAULO ALEXANDRE BARBOSA,PSDB,ELEITO 1T,170378,3188141.6,3602600.008,21.144748782119756,DIREITA,Deputado Federal,2022,SP_ESTADO
250001612095,VITOR LIPPI,PSDB,ELEITO 1T,106661,2782433.36,3144149.6967999996,29.47796942462568,DIREITA,Deputado Federal,2022,SP_ESTADO
250001612102,ARNALDO JARDIM,CIDADANIA,ELEITO 1T,113462,3789999.99,4282699.9887,37.745676867144944,CENTRO,Deputado Federal,2022,SP_ESTADO
250001612116,CARLOS SAMPAIO,PSDB,ELEITO 1T,98102,2471662.21,2792978.2972999997,28.470146350736986,DIREITA,Deputado Federal,2022,SP_ESTADO
250001612129,ALEX MANENTE,CIDADANIA,ELEITO 1T,196866,3107760.02,3511768.8225999996,17.83837139272398,CENTRO,Deputado Federal,2022,SP_ESTADO
250001613761,GUILHERME BOULOS,PSOL,ELEITO 1T,1001472,2829243.2199999997,3197044.8385999994,3.192345705721178,ESQUERDA,Deputado Federal,2022,SP_ESTADO
250001613762,SÂMIA BOMFIM,PSOL,ELEITO 1T,226187,2013710.6600000001,2275493.0458,10.06022912811081,ESQUERDA,Deputado Federal,2022,SP_ESTADO
250001613792,SÔNIA GUAJAJARA,PSOL,ELEITO 1T,156966,1340644.05,1514927.7765,9.651311599327242,ESQUERDA,Deputado Federal,2022,SP_ESTADO
250001613809,LUIZA ERUNDINA,PSOL,ELEITO 1T,113983,1945593.57,2198520.7341,19.288145899827168,ESQUERDA,Deputado Federal,2022,SP_ESTADO
250001613814,ERIKA HILTON,PSOL,ELEITO 1T,256903,1520936.5899999999,1718658.3466999996,6.689911549106082,ESQUERDA,Deputado Federal,2022,SP_ESTADO
250001613818,MARINA SILVA,REDE,ELEITO 1T,237526,2923182.52,3303196.2476,13.90667231208373,CENTRO,Deputado Federal,2022,SP_ESTADO
250001620281,TABATA AMARAL,PSB,ELEITO 1T,337873,2339466.37,2643596.9981,7.824232768229483,ESQUERDA,Deputado Federal,2022,SP_ESTADO
250001620296,JONAS DONIZETTE,PSB,ELEITO 1T,84044,3147286.96,3556434.2647999995,42.31633745181095,ESQUERDA,Deputado Federal,2022,SP_ESTADO
250001643871,GILBERTO NASCIMENTO,PSC,ELEITO 1T,95077,1452700.0,1641550.9999999998,17.26549007646434,DIREITA,Deputado Federal,2022,SP_ESTADO
250000612593,MARA GABRILLI,PSDB,ELEITO 1T,6513282,5327773.62,7565438.540399999,1.1615401483307493,DIREITA,Senador,2018,SP_ESTADO
250000615466,MAJOR OLIMPIO,PSL,ELEITO 1T,9039717,380323.96,540060.0232,0.059743023282697906,DIREITA,Senador,2018,SP_ESTADO
250001612472,ASTRONAUTA MARCOS PONTES,PL,ELEITO 1T,10714913,4837322.8,5466174.7639999995,0.5101464439328625,DIREITA,Senador,2022,SP_ESTADO
250000612596,JOÃO DORIA,PSDB,ELEITO 2T,6431555,18716604.0,26577577.68,4.1323719815814375,DIREITA,Governador,2018,SP_ESTADO
250001615967,TARCÍSIO,REPUBLICANOS,ELEITO 2T,9881995,38608188.69,43627253.219699994,4.414822434103639,DIREITA,Governador,2022,SP_ESTADO
